S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
137,BENGALURU,PORT BLAIR,"7,689","7,322",50.3,3.4,1.3,0.0
138,BENGALURU,PUNE,"57,015","63,372",273.2,220.7,4.3,1.0
139,BENGALURU,RAIPUR,"10,893","9,096",32.1,7.1,4.6,2.2
140,BENGALURU,RAJAHMUNDRY,"4,150","4,110",0.1,0.4,0.0,0.0
141,BENGALURU,RAJKOT,"4,728","4,998",2.9,8.2,0.0,0.0
142,BENGALURU,RANCHI,"24,690","18,624",77.2,56.4,3.9,1.6
143,BENGALURU,SHIRDI,"8,623","8,491",2.0,1.3,0.0,0.0
144,BENGALURU,SRINAGAR,930,"1,622",1.2,3.5,0.0,0.0
145,BENGALURU,SURAT,"4,893","4,894",15.4,26.4,1.6,0.9
146,BENGALURU,TIRUCHIRAPALLY,"4,062","3,709",0.1,0.0,1.9,0.0
147,BENGALURU,TIRUPATI,"2,112","1,911",0.1,0.0,0.8,0.0
148,BENGALURU,TRIVANDRUM,"14,775","16,099",13.4,3.9,3.9,4.4
149,BENGALURU,TUTICORIN,"1,640","1,557",0.1,0.0,0.0,0.0
150,BENGALURU,UDAIPUR,"4,691","4,641",1.7,0.1,0.0,0.0
151,BENGALURU,VADODARA,"6,311","6,274",7.9,12.6,3.0,0.2
152,BENGALURU,VARANASI,"16,935","13,540",61.4,88.4,5.7,0.3
153,BENGALURU,VIJAYAWADA,"9,921","9,991",3.0,1.5,3.3,0.5
154,BENGALURU,VISAKHAPATNAM,"20,502","20,153",60.7,76.0,8.2,0.7
155,BENGALURU,NASIK,153,40,0.0,0.0,0.0,0.0
156,MUMBAI,NAGPUR,"30,154","27,280",174.6,122.4,26.6,2.0
157,MUMBAI,PATNA,"25,211","17,516",151.6,18.4,12.5,3.4
158,MUMBAI,PORT BLAIR,396,375,0.0,0.0,0.0,0.0
159,MUMBAI,RAIPUR,"17,550","14,631",125.3,34.7,22.8,0.5
160,MUMBAI,RAJKOT,"13,880","13,983",10.5,7.3,7.1,0.0
161,MUMBAI,RANCHI,"16,741","13,288",85.4,5.7,14.4,2.4
162,MUMBAI,SILCHAR,84,100,0.0,0.0,0.0,0.0
163,BENGALURU,SILCHAR,-,16,-,0.0,-,0.0
164,MUMBAI,SRINAGAR,"10,924","14,668",33.8,34.3,1.9,1.3
165,MUMBAI,TIRUPATI,"1,204",789,0.8,2.8,0.0,0.0
166,MUMBAI,TRIVANDRUM,"13,744","13,677",23.8,11.0,3.3,3.1
167,MUMBAI,UDAIPUR,"21,163","19,060",12.5,1.1,0.0,0.0
168,MUMBAI,VADODARA,"13,694","15,287",11.3,31.6,9.8,1.2
169,MUMBAI,VARANASI,"30,667","21,911",64.6,27.5,6.8,0.8
170,MUMBAI,VISAKHAPATNAM,"4,633","4,987",11.7,10.3,1.7,0.0
171,MUMBAI,Sindhudurg Airport,"1,505","1,451",0.0,0.0,0.0,0.0
172,BENGALURU,VIDYANAGAR,26,50,0.0,0.0,0.0,0.0
173,KOZHIKODE,MUMBAI,"6,665","6,326",0.0,7.0,0.0,1.9
174,KOLKATA,LILABARI,"1,363","1,333",0.0,0.0,0.0,0.0
175,KOLKATA,LUCKNOW,"13,946","14,349",31.7,24.5,8.3,1.3
176,KOLKATA,MANGALORE,232,198,0.0,0.9,0.0,0.0
177,BHOPAL,BILASPUR,13,21,0.0,0.0,0.0,0.0
178,KOLKATA,MUMBAI,"61,758","71,734",409.2,509.1,13.4,22.7
179,KOLKATA,NAGPUR,"4,573","5,242",4.4,9.6,0.0,0.0
180,BHOPAL,GWALIOR,1,-,0.0,-,0.0,-
181,KOLKATA,PASIGHAT,-,66,-,0.0,-,0.0
182,KOLKATA,PATNA,"15,628","12,239",36.1,14.7,27.3,4.8
183,KOLKATA,PORT BLAIR,"19,898","21,563",136.5,50.8,9.6,0.5
184,KOLKATA,PUNE,"16,701","20,843",65.4,117.1,0.2,0.4
185,KOLKATA,RAIPUR,"10,567","11,330",11.2,2.5,2.3,2.5
186,KOLKATA,RANCHI,"5,664","5,520",2.1,0.5,0.0,2.2
187,KOLKATA,RUPSI,"1,387","1,447",0.0,0.0,0.0,0.0
188,KOLKATA,SHILLONG,"1,735","1,659",0.0,0.0,0.0,0.0
189,KOLKATA,SILCHAR,"9,653","9,733",52.7,1.2,0.4,0.0
190,KOLKATA,SRINAGAR,"1,040","1,783",0.2,4.5,0.0,0.0
191,KOLKATA,SURAT,"5,594","8,396",13.3,52.7,0.0,0.0
192,KOLKATA,TEZPUR,-,278,-,0.0,-,0.0
193,KOLKATA,TRIVANDRUM,557,848,0.6,7.8,0.0,0.0
194,BHUBANESWAR,JEYPORE,8,9,0.0,0.0,0.0,0.0
