S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
316,DELHI,JAISALMER,"2,875","2,992",0.0,0.0,0.0,0.0
317,DELHI,JAMMU,"43,956","42,135",67.9,23.1,2.3,0.0
318,DELHI,JHARSUGUDA,"5,769","5,681",11.2,1.0,0.0,0.0
319,DELHI,JODHPUR,"12,612","13,173",2.2,0.7,0.0,0.4
320,DELHI,JORHAT,869,915,0.3,0.0,0.0,0.0
321,DELHI,KANDLA,"2,240","2,148",0.0,0.0,0.0,0.0
322,DELHI,KANNUR,631,859,0.5,0.0,0.0,0.0
323,DELHI,KANPUR,"2,324","2,303",1.9,0.0,0.0,0.0
324,DELHI,KHAJURAHO,523,539,0.0,0.0,0.0,0.0
325,DELHI,KOCHI,"36,335","34,020",369.7,127.6,20.6,5.3
326,DELHI,KOLKATA,"115,990","117,734","1,588.7","1,951.2",51.8,30.8
327,DELHI,KOZHIKODE,"7,494","7,316",29.6,1.6,0.3,0.0
328,DELHI,KULLU,909,318,0.0,0.0,0.0,0.0
329,DELHI,LEH,"42,193","16,300",387.9,17.8,34.3,0.0
330,DELHI,LUCKNOW,"47,751","49,970",272.5,84.7,32.6,16.8
331,DELHI,MADURAI,646,732,0.7,8.1,0.0,0.0
332,DELHI,MANGALORE,28,51,0.0,0.0,0.0,0.0
333,DELHI,MUMBAI,"226,538","223,097","3,119.9","2,480.4",38.6,74.8
334,DELHI,NAGPUR,"20,088","21,622",121.4,34.4,10.3,0.9
335,DELHI,NASIK,468,445,0.0,0.0,0.0,0.0
336,DELHI,PAKYONG,"2,081","1,713",0.2,0.0,0.0,0.0
337,DELHI,PANTNAGAR,535,480,0.0,0.0,0.0,0.0
