S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
323,DABOLIM,KOLKATA,"5,978","6,111",18.4,2.8,1.3,0.0
324,DABOLIM,LUCKNOW,"7,145","7,392",6.2,7.0,0.4,0.0
325,DABOLIM,MUMBAI,"85,713","82,016",103.6,135.2,3.1,6.1
326,DABOLIM,MYSORE,"1,071","1,116",0.0,0.0,0.0,0.0
327,DABOLIM,PUNE,"8,898","8,518",4.8,1.5,0.0,0.0
328,DABOLIM,RAIPUR,838,"1,067",0.1,0.1,0.1,0.0
329,DABOLIM,RAJKOT,"1,395","1,189",0.9,0.0,0.0,0.0
330,DABOLIM,SURAT,"5,129","5,078",15.7,24.1,0.1,0.3
331,GORAKHPUR,HYDERABAD,"3,283","3,548",0.0,2.1,0.0,0.0
332,DELHI,PAKYONG,723,520,0.0,0.0,0.0,0.0
333,GORAKHPUR,KOLKATA,"1,859","1,686",0.0,0.0,0.0,0.0
334,GORAKHPUR,LUCKNOW,541,-,0.0,-,0.0,-
335,GORAKHPUR,MUMBAI,"6,233","6,540",0.0,13.8,0.0,1.5
336,GWALIOR,HYDERABAD,119,121,0.0,0.4,0.0,0.0
337,GWALIOR,INDORE,331,400,0.0,0.0,0.0,0.0
338,GWALIOR,KOLKATA,633,453,0.2,3.8,0.0,0.0
